dupe,w1,w2,col,p1,p2,len1,len2,lev,let1,let2,a,h,i
True,Bernese Mountain Dog                              ,Bernese Mountain Dog                    ,Breed_Description,0.0004603549579017506,0.0003392089163486583,50,40,10,True,True,False,True,True
True,Bernese Mountain Dog                              ,Bernese Mountain Dog,Breed_Description,0.0004603549579017506,0.0002786358955721122,50,20,30,True,True,False,True,True
True,Bernese Mountain Dog                              ,BERNESE MOUNTAIN DOG,Breed_Description,0.0004603549579017506,1.2114604155309225e-05,50,20,45,True,True,False,False,True
True,Bernese Mountain Dog                    ,Bernese Mountain Dog,Breed_Description,0.0003392089163486583,0.0002786358955721122,40,20,20,True,True,False,True,True
True,Bernese Mountain Dog                    ,BERNESE MOUNTAIN DOG,Breed_Description,0.0003392089163486583,1.2114604155309225e-05,40,20,35,True,True,False,False,True
True,Bernese Mountain Dog,BERNESE MOUNTAIN DOG,Breed_Description,0.0002786358955721122,1.2114604155309225e-05,20,20,15,True,True,True,False,True
True,Airedale Terrier,Airedale Terrier                        ,Breed_Description,0.0004603549579017506,0.0003876673329698952,16,40,24,True,True,False,True,True
True,Airedale Terrier,Airedale Terrier                                  ,Breed_Description,0.0004603549579017506,0.00026652129141680294,16,50,34,True,True,False,True,True
True,Airedale Terrier,AIREDALE TERRIER,Breed_Description,0.0004603549579017506,4.84584166212369e-05,16,16,13,True,True,True,False,True
True,Airedale Terrier                        ,Airedale Terrier                                  ,Breed_Description,0.0003876673329698952,0.00026652129141680294,40,50,10,True,True,False,True,True
True,Airedale Terrier                        ,AIREDALE TERRIER,Breed_Description,0.0003876673329698952,4.84584166212369e-05,40,16,37,True,True,False,False,True
True,Airedale Terrier                                  ,AIREDALE TERRIER,Breed_Description,0.00026652129141680294,4.84584166212369e-05,50,16,47,True,True,False,False,True
True,Akita X,Akita X                                           ,Breed_Description,0.0004603549579017506,0.00037555272881458596,7,50,43,True,True,False,True,True
True,Papillon X,Papillon X                                        ,Breed_Description,0.00043612574959113216,0.0003997819371252044,10,50,40,True,True,False,True,True
True,Weimeraner                              ,WEIMERANER,Breed_Description,0.0004240111454358229,4.84584166212369e-05,40,10,39,True,True,False,False,True
True,Dobermann X                                       ,Dobermann X,Breed_Description,0.0004240111454358229,0.0001332606457084015,50,11,39,True,True,False,True,True
True,Poodle Standard Cross,POODLE STANDARD CROSS,Breed_Description,0.00041189654128051366,8.480222908716458e-05,21,21,16,True,True,True,False,True
True,Miniature Pinscher,Miniature Pinscher                                ,Breed_Description,0.00041189654128051366,0.00037555272881458596,18,50,32,True,True,False,True,True
True,Miniature Pinscher,Miniature Pinscher                      ,Breed_Description,0.00041189654128051366,0.00012114604155309223,18,40,22,True,True,False,True,True
True,Miniature Pinscher,MINIATURE PINSCHER,Breed_Description,0.00041189654128051366,1.2114604155309225e-05,18,18,15,True,True,True,False,True
True,Miniature Pinscher                                ,Miniature Pinscher                      ,Breed_Description,0.00037555272881458596,0.00012114604155309223,50,40,10,True,True,False,True,True
True,Miniature Pinscher                                ,MINIATURE PINSCHER,Breed_Description,0.00037555272881458596,1.2114604155309225e-05,50,18,47,True,True,False,False,True
True,Miniature Pinscher                      ,MINIATURE PINSCHER,Breed_Description,0.00012114604155309223,1.2114604155309225e-05,40,18,37,True,True,False,False,True
True,Whippet X                                         ,Whippet X,Breed_Description,0.00041189654128051366,0.0003634381246592768,50,9,41,True,True,False,True,True
True,Boston Terrier,Boston Terrier                                    ,Breed_Description,0.0003876673329698952,0.0002301774789508753,14,50,36,True,True,False,True,True
True,Boston Terrier,BOSTON TERRIER,Breed_Description,0.0003876673329698952,9.69168332424738e-05,14,14,11,True,True,True,False,True
True,Boston Terrier,Boston Terrier                          ,Breed_Description,0.0003876673329698952,8.480222908716458e-05,14,40,26,True,True,False,True,True
True,Boston Terrier                                    ,BOSTON TERRIER,Breed_Description,0.0002301774789508753,9.69168332424738e-05,50,14,47,True,True,False,False,True
True,Boston Terrier                                    ,Boston Terrier                          ,Breed_Description,0.0002301774789508753,8.480222908716458e-05,50,40,10,True,True,False,True,True
True,BOSTON TERRIER,Boston Terrier                          ,Breed_Description,9.69168332424738e-05,8.480222908716458e-05,14,40,37,True,True,False,False,True
True,Bearded Collie,Bearded Collie                                    ,Breed_Description,0.0003876673329698952,0.00016960445817432916,14,50,36,True,True,False,True,True
True,Bearded Collie,Bearded Collie                          ,Breed_Description,0.0003876673329698952,7.268762493185535e-05,14,40,26,True,True,False,True,True
True,Bearded Collie,BEARDED COLLIE,Breed_Description,0.0003876673329698952,2.422920831061845e-05,14,14,11,True,True,True,False,True
True,Bearded Collie                                    ,Bearded Collie                          ,Breed_Description,0.00016960445817432916,7.268762493185535e-05,50,40,10,True,True,False,True,True
True,Bearded Collie                                    ,BEARDED COLLIE,Breed_Description,0.00016960445817432916,2.422920831061845e-05,50,14,47,True,True,False,False,True
True,Bearded Collie                          ,BEARDED COLLIE,Breed_Description,7.268762493185535e-05,2.422920831061845e-05,40,14,37,True,True,False,False,True
True,Dogue De Bordeaux                                 ,Dogue de Bordeaux,Breed_Description,0.0003876673329698952,0.00015748985401901994,50,17,34,True,True,False,False,True
True,Dogue De Bordeaux                                 ,Dogue De Bordeaux,Breed_Description,0.0003876673329698952,0.00015748985401901994,50,17,33,True,True,False,True,True
True,Dogue De Bordeaux                                 ,Dogue De Bordeaux                       ,Breed_Description,0.0003876673329698952,2.422920831061845e-05,50,40,10,True,True,False,True,True
True,Dogue de Bordeaux,Dogue De Bordeaux,Breed_Description,0.00015748985401901994,0.00015748985401901994,17,17,1,True,True,True,False,True
True,Dogue de Bordeaux,Dogue De Bordeaux                       ,Breed_Description,0.00015748985401901994,2.422920831061845e-05,17,40,24,True,True,False,False,True
True,Dogue De Bordeaux,Dogue De Bordeaux                       ,Breed_Description,0.00015748985401901994,2.422920831061845e-05,17,40,23,True,True,False,True,True
True,Pointer,Pointer                                           ,Breed_Description,0.00035132352050396747,0.0002907504997274214,7,50,43,True,True,False,True,True
True,Pointer,Pointer                                 ,Breed_Description,0.00035132352050396747,3.6343812465927666e-05,7,40,33,True,True,False,True,True
True,Pointer                                           ,Pointer                                 ,Breed_Description,0.0002907504997274214,3.6343812465927666e-05,50,40,10,True,True,False,True,True
True,Schnoodle                               ,Schnoodle,Breed_Description,0.00035132352050396747,0.0002301774789508753,40,9,31,True,True,False,True,True
True,Cairn Terrier X                                   ,Cairn Terrier X,Breed_Description,0.00035132352050396747,0.0001817190623296384,50,15,35,True,True,False,True,True
True,Spaniel                                 ,Spaniel,Breed_Description,0.00035132352050396747,0.00024229208310618447,40,7,33,True,True,False,True,True
True,Schipperke,Schipperke                                        ,Breed_Description,0.0003149797080380399,0.00021806287479556605,10,50,40,True,True,False,True,True
True,Schipperke,Schipperke                              ,Breed_Description,0.0003149797080380399,0.00010903143739778304,10,40,30,True,True,False,True,True
True,Schipperke,SCHIPPERKE,Breed_Description,0.0003149797080380399,1.2114604155309225e-05,10,10,9,True,True,True,False,True
True,Schipperke                                        ,Schipperke                              ,Breed_Description,0.00021806287479556605,0.00010903143739778304,50,40,10,True,True,False,True,True
True,Schipperke                                        ,SCHIPPERKE,Breed_Description,0.00021806287479556605,1.2114604155309225e-05,50,10,49,True,True,False,False,True
True,Schipperke                              ,SCHIPPERKE,Breed_Description,0.00010903143739778304,1.2114604155309225e-05,40,10,39,True,True,False,False,True
True,Corgi                                   ,Corgi,Breed_Description,0.0003149797080380399,0.0002544066872614937,40,5,35,True,True,False,True,True
True,Beagle Cross,BEAGLE CROSS,Breed_Description,0.0003149797080380399,6.057302077654613e-05,12,12,9,True,True,True,False,True
True,Curly Coated Retriever                            ,Curly Coated Retriever,Breed_Description,0.0003149797080380399,9.69168332424738e-05,50,22,28,True,True,False,True,True
True,Curly Coated Retriever                            ,Curly-coated Retriever,Breed_Description,0.0003149797080380399,4.84584166212369e-05,50,22,30,True,True,False,False,True
True,Curly Coated Retriever,Curly-coated Retriever,Breed_Description,9.69168332424738e-05,4.84584166212369e-05,22,22,2,True,True,False,False,True
True,Australian Terrier Cross,AUSTRALIAN TERRIER CROSS,Breed_Description,0.0003028651038827307,1.2114604155309225e-05,24,24,19,True,True,True,False,True
True,Scottish Terrier,Scottish Terrier                                  ,Breed_Description,0.0003028651038827307,0.0002907504997274214,16,50,34,True,True,False,True,True
True,Scottish Terrier,Scottish Terrier                        ,Breed_Description,0.0003028651038827307,0.0001453752498637107,16,40,24,True,True,False,True,True
True,Scottish Terrier,SCOTTISH TERRIER,Breed_Description,0.0003028651038827307,6.057302077654613e-05,16,16,13,True,True,True,False,True
True,Scottish Terrier                                  ,Scottish Terrier                        ,Breed_Description,0.0002907504997274214,0.0001453752498637107,50,40,10,True,True,False,True,True
True,Scottish Terrier                                  ,SCOTTISH TERRIER,Breed_Description,0.0002907504997274214,6.057302077654613e-05,50,16,47,True,True,False,False,True
True,Scottish Terrier                        ,SCOTTISH TERRIER,Breed_Description,0.0001453752498637107,6.057302077654613e-05,40,16,37,True,True,False,False,True
True,Pomeranian Cross,POMERANIAN CROSS,Breed_Description,0.0002907504997274214,7.268762493185535e-05,16,16,13,True,True,True,False,True
True,West Highland White Terrier Cross,WEST HIGHLAND WHITE TERRIER CROSS,Breed_Description,0.0002907504997274214,4.84584166212369e-05,33,33,24,True,True,True,False,True
True,Chow Chow,Chow Chow                                         ,Breed_Description,0.0002907504997274214,0.00012114604155309223,9,50,41,True,True,False,True,True
